,Num_DRS,DRS,Num_GVE,GVE,Num_Região_Saúde,RegiãodeSaúde,Município,SE01,SE02,SE03,SE04,SE05,SE06,SE07,SE08,SE09,SE10,SE11,SE12,SE13
165,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351492 Elisiário,0,0,0,0,0,0,0,0,0,0,0,0,0
166,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351495 Embaúba,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,São Paulo,X,OSASCO,35013,MANANCIAIS,351500 Embu,0,1,0,0,0,0,0,0,0,0,0,0,0
168,1,São Paulo,X,OSASCO,35013,MANANCIAIS,351510 Embu-Guaçu,0,0,0,0,0,0,0,0,0,0,0,0,0
169,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351512 Emilianópolis,0,0,0,0,0,0,0,0,0,0,0,0,0
170,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,351515 Engenheiro Coelho,0,0,0,0,0,0,0,0,0,0,0,0,0
171,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35142,MANTIQUEIRA,351518 Espírito Santo do Pinhal,0,0,0,0,0,0,0,0,0,0,0,0,0
172,9,Marília,XIII,ASSIS,35094,OURINHOS,351519 Espírito Santo do Turvo,0,0,0,0,0,0,0,0,0,0,0,0,0
173,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351520 Estrela d'Oeste,0,2,0,0,0,1,1,8,1,0,4,1,0
174,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,351530 Estrela do Norte,0,0,0,0,0,0,0,0,0,0,0,0,0
175,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35115,PONTAL DO PARANAPANEMA,351535 Euclides da Cunha Paulista,0,0,0,0,0,0,0,0,0,0,0,0,0
176,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351540 Fartura,0,0,0,0,0,0,0,0,0,0,0,0,0
177,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351550 Fernandópolis,0,0,0,0,0,0,0,1,0,0,0,0,0
178,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351560 Fernando Prestes,0,0,0,0,0,0,0,0,0,0,0,0,0
179,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351565 Fernão,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351570 Ferraz de Vasconcelos,0,0,0,0,0,0,0,0,0,0,0,0,0
181,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,351580 Flora Rica,0,0,0,0,0,0,0,0,0,0,0,0,0
182,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351590 Floreal,0,0,0,0,0,0,0,0,0,0,0,0,0
183,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA,351600 Flórida Paulista,0,0,0,0,0,0,0,0,0,0,0,0,0
184,9,Marília,XIII,ASSIS,35092,ASSIS,351610 Florínia,0,0,0,0,0,0,0,0,0,0,0,0,0
185,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,351620 Franca,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351630 Francisco Morato,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,351640 Franco da Rocha,1,0,0,0,0,0,0,0,0,0,0,0,0
188,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351650 Gabriel Monteiro,0,0,0,0,0,0,0,0,0,0,0,0,0
189,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351660 Gália,0,0,0,0,0,0,0,0,0,0,0,0,0
190,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351670 Garça,0,0,0,0,0,0,0,0,0,0,0,0,0
191,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351680 Gastão Vidigal,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3,Araraquara,XII,ARARAQUARA,35031,CENTRAL DO DRS III,351685 Gavião Peixoto,0,0,0,0,0,0,0,0,0,0,0,0,0
193,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351690 General Salgado,0,0,0,0,0,0,0,0,0,0,0,0,0
194,6,Bauru,XV,BAURU,35065,LINS,351700 Getulina,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,351710 Glicério,0,0,0,0,0,0,0,0,0,0,0,0,0
196,6,Bauru,XV,BAURU,35065,LINS,351720 Guaiçara,0,0,0,0,0,0,0,0,0,0,0,0,0
197,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351730 Guaimbê,0,0,0,0,0,0,0,0,0,0,0,0,0
198,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,351740 Guaíra,0,0,0,0,0,0,0,0,0,0,0,0,0
199,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,351750 Guapiaçu,0,0,0,0,0,0,0,0,0,0,0,0,0
200,16,Sorocaba,XXXII,ITAPEVA,35162,ITAPEVA,351760 Guapiara,0,0,0,0,0,0,0,0,0,0,0,0,0
201,8,Franca,XVIII,FRANCA,35083,ALTA MOGIANA,351770 Guará,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,351780 Guaraçaí,0,0,0,0,0,0,0,0,0,0,0,0,0
203,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,351790 Guaraci,0,0,0,0,0,0,0,0,0,0,0,0,0
204,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,351800 Guarani d'Oeste,0,0,0,0,0,0,0,0,0,0,0,0,0
205,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,351810 Guarantã,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2,Araçatuba,XI,ARAÇATUBA,35021,CENTRAL DO DRS II,351820 Guararapes,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351830 Guararema,0,0,0,0,0,0,0,0,0,0,0,0,0
208,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,351840 Guaratinguetá,0,0,0,0,0,0,0,0,0,0,0,0,0
209,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,351850 Guareí,0,0,0,0,0,0,0,0,0,0,0,0,0
210,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35131,HORIZONTE VERDE,351860 Guariba,0,0,0,0,0,0,0,0,0,0,0,0,0
211,4,Baixada Santista,XXV,SANTOS,35041,BAIXADA SANTISTA,351870 Guarujá,2,1,1,0,0,1,2,1,5,1,1,1,0
212,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,351880 Guarulhos,1,1,0,1,1,0,0,1,0,0,0,0,0
213,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,351885 Guatapará,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2,Araçatuba,XI,ARAÇATUBA,35021,CENTRAL DO DRS II,351890 Guzolândia,0,0,0,0,0,0,0,0,0,0,0,0,0
215,9,Marília,XIX,MARÍLIA,35095,TUPÃ,351900 Herculândia,0,0,0,0,0,0,0,0,0,0,0,0,0
216,7,Campinas,XVII,CAMPINAS,35072,REG METRO CAMPINAS,351905 Holambra,0,0,0,0,0,0,0,0,0,0,0,0,0
217,7,Campinas,XVII,CAMPINAS,35072,REG METRO CAMPINAS,351907 Hortolândia,0,0,0,0,0,0,0,0,0,0,0,0,0
218,6,Bauru,XV,BAURU,35062,BAURU,351910 Iacanga,0,0,0,0,0,0,0,0,0,0,0,0,0
219,9,Marília,XIX,MARÍLIA,35095,TUPÃ,351920 Iacri,0,0,0,0,0,0,0,0,0,0,0,0,0
220,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,351925 Iaras,0,0,0,0,0,0,0,0,0,0,0,0,0
221,3,Araraquara,XII,ARARAQUARA,35034,CORAÇÃO DO DRS III,351930 Ibaté,0,0,0,0,0,0,0,0,0,0,0,0,0
222,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,351940 Ibirá,0,0,0,0,0,0,0,0,0,0,0,0,0
223,9,Marília,XIII,ASSIS,35094,OURINHOS,351950 Ibirarema,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3,Araraquara,XII,ARARAQUARA,35032,CENTRO OESTE DO DRS III,351960 Ibitinga,0,0,0,0,0,0,0,0,0,0,0,0,0
225,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,351970 Ibiúna,0,0,0,0,0,0,0,0,0,0,0,0,0
226,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,351980 Icém,0,0,0,0,0,0,0,0,0,0,0,0,0
227,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35113,ALTO CAPIVARI,351990 Iepê,0,0,0,0,0,0,0,0,0,0,0,0,0
228,6,Bauru,XV,BAURU,35064,JAU,352000 Igaraçu do Tietê,0,0,0,0,0,0,0,0,0,0,0,0,0
229,8,Franca,XVIII,FRANCA,35083,ALTA MOGIANA,352010 Igarapava,0,0,1,0,1,0,0,0,0,0,0,0,0
230,17,Taubaté,XXVII,SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352020 Igaratá,0,0,0,0,0,0,0,0,0,0,0,0,0
231,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352030 Iguape,0,0,0,0,0,0,0,0,0,0,0,0,0
232,17,Taubaté,XXVIII,CARAGUATATUBA,35173,LITORAL NORTE,352040 Ilhabela,0,0,0,0,0,0,0,0,0,0,0,0,0
233,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352042 Ilha Comprida,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352044 Ilha Solteira,0,0,0,0,0,0,0,0,0,0,0,0,0
235,7,Campinas,XVII,CAMPINAS,35072,REG METRO CAMPINAS,352050 Indaiatuba,0,0,0,0,0,0,0,0,0,0,0,0,0
236,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,352060 Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0
237,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,352070 Indiaporã,0,0,0,0,0,0,0,0,0,0,0,0,0
238,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA,352080 Inúbia Paulista,0,0,0,0,0,0,0,0,0,0,0,0,0
239,9,Marília,XIII,ASSIS,35094,OURINHOS,352090 Ipauçu,0,0,0,0,0,0,0,0,0,0,0,0,0
240,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352100 Iperó,0,0,0,0,0,0,0,0,0,0,0,0,0
241,10,Piracicaba,XX,PIRACICABA,35104,RIO CLARO,352110 Ipeúna,0,0,0,0,0,0,0,0,0,0,0,0,0
242,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35155,SÃO JOSÉ DO RIO PRETO,352115 Ipiguá,0,0,0,0,0,0,0,0,0,0,0,0,0
243,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352120 Iporanga,0,0,0,0,0,0,0,0,0,0,0,0,0
244,8,Franca,XVIII,FRANCA,35082,ALTA ANHANGUERA,352130 Ipuã,0,0,0,0,0,0,0,0,0,0,0,0,0
245,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352140 Iracemápolis,0,0,0,0,0,0,0,0,0,0,0,0,0
246,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,352150 Irapuã,0,0,0,0,0,0,0,0,0,0,0,0,0
247,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352160 Irapuru,0,0,0,0,0,0,0,0,0,0,0,0,0
248,16,Sorocaba,XXXII,ITAPEVA,35162,ITAPEVA,352170 Itaberá,0,0,0,0,0,0,0,0,0,0,0,0,0
249,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,352180 Itaí,0,0,0,0,0,0,0,0,0,0,0,0,0
250,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,352190 Itajobi,0,0,0,0,0,0,0,0,0,0,0,0,0
251,6,Bauru,XV,BAURU,35064,JAU,352200 Itaju,0,0,0,0,0,0,0,0,0,0,0,0,0
252,4,Baixada Santista,XXV,SANTOS,35041,BAIXADA SANTISTA,352210 Itanhaém,0,1,0,0,0,0,0,0,0,0,0,0,0
253,16,Sorocaba,XXXII,ITAPEVA,35162,ITAPEVA,352215 Itaóca,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352220 Itapecerica da Serra,0,0,0,0,0,0,0,0,0,0,0,0,0
255,16,Sorocaba,XXXI,SOROCABA,35161,ITAPETININGA,352230 Itapetininga,0,0,0,0,0,0,0,0,0,0,0,0,0
256,16,Sorocaba,XXXII,ITAPEVA,35162,ITAPEVA,352240 Itapeva,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,São Paulo,X,OSASCO,35014,ROTA DOS BANDEIRANTES,352250 Itapevi,0,0,0,0,0,0,0,0,0,0,0,0,0
258,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35141,BAIXA MOGIANA,352260 Itapira,0,0,0,0,0,0,0,0,0,0,0,0,0
259,16,Sorocaba,XXXII,ITAPEVA,35162,ITAPEVA,352265 Itapirapuã Paulista,0,0,0,0,0,0,0,0,0,0,0,0,0
260,3,Araraquara,XII,ARARAQUARA,35032,CENTRO OESTE DO DRS III,352270 Itápolis,0,0,0,0,0,0,0,0,0,0,0,0,0
261,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,352280 Itaporanga,0,0,0,0,0,0,0,0,0,0,0,0,0
262,6,Bauru,XV,BAURU,35064,JAU,352290 Itapuí,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352300 Itapura,0,0,0,0,0,0,0,0,0,0,0,0,0
264,1,São Paulo,VIII,MOGI DAS CRUZES,35011,ALTO DO TIETÊ,352310 Itaquaquecetuba,0,0,0,0,0,0,0,0,0,0,0,0,0
265,16,Sorocaba,XXXII,ITAPEVA,35162,ITAPEVA,352320 Itararé,0,0,0,0,0,0,0,0,0,0,0,0,0
266,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352330 Itariri,0,0,0,0,0,0,0,0,0,0,0,0,0
267,7,Campinas,XVII,CAMPINAS,35072,REG METRO CAMPINAS,352340 Itatiba,0,0,0,0,0,0,0,0,0,0,0,1,0
268,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352350 Itatinga,0,0,0,0,0,0,0,0,0,0,0,0,0
269,10,Piracicaba,XX,PIRACICABA,35104,RIO CLARO,352360 Itirapina,0,0,0,0,0,0,0,0,0,0,0,0,0
270,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,352370 Itirapuã,0,0,0,0,0,0,0,0,0,0,0,0,0
271,14,São João da Boa Vista,XXVI,SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,352380 Itobi,0,0,0,0,0,0,0,0,0,0,0,0,0
272,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352390 Itu,0,0,0,0,0,0,0,0,0,0,0,0,0
273,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352400 Itupeva,0,0,0,0,0,0,0,0,0,0,0,0,0
274,8,Franca,XVIII,FRANCA,35083,ALTA MOGIANA,352410 Ituverava,0,0,0,0,0,0,0,0,0,0,0,0,0
275,5,Barretos,XIV,BARRETOS,35051,NORTE-BARRETOS,352420 Jaborandi,0,0,0,0,0,0,0,0,0,0,0,0,0
276,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35131,HORIZONTE VERDE,352430 Jaboticabal,0,0,0,0,0,0,0,0,0,0,0,0,0
277,17,Taubaté,XXVII,SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352440 Jacareí,0,0,0,0,0,0,0,0,0,0,0,0,0
278,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352450 Jaci,0,0,0,0,0,0,0,0,0,0,0,0,0
279,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352460 Jacupiranga,0,0,0,0,0,0,0,0,0,0,0,0,0
280,7,Campinas,XVII,CAMPINAS,35072,REG METRO CAMPINAS,352470 Jaguariúna,0,0,0,0,0,0,0,0,0,0,0,0,0
281,15,São José do Rio Preto,XXX,JALES,35153,JALES,352480 Jales,0,0,0,0,0,0,0,0,0,0,0,0,1
282,17,Taubaté,XXVII,SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,352490 Jambeiro,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1,São Paulo,X,OSASCO,35014,ROTA DOS BANDEIRANTES,352500 Jandira,0,0,0,1,0,0,0,0,2,1,0,0,0
284,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,352510 Jardinópolis,0,0,0,0,0,0,0,0,0,0,0,0,0
285,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352520 Jarinu,0,0,0,0,0,0,0,0,0,0,0,0,0
286,6,Bauru,XV,BAURU,35064,JAU,352530 Jaú,0,0,0,0,0,0,0,0,0,0,0,0,0
287,8,Franca,XVIII,FRANCA,35081,TRÊS COLINAS,352540 Jeriquara,0,0,0,0,0,0,0,0,0,0,0,0,0
288,7,Campinas,XVII,CAMPINAS,35071,BRAGANÇA,352550 Joanópolis,0,0,0,0,0,0,0,0,0,0,0,0,0
289,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35113,ALTO CAPIVARI,352560 João Ramalho,0,0,0,0,0,0,0,0,0,0,0,0,0
290,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35156,JOSÉ BONIFÁCIO,352570 José Bonifácio,0,0,0,0,0,0,0,0,0,0,0,0,0
291,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352580 Júlio Mesquita,0,0,0,0,0,0,0,0,0,0,0,0,0
292,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352585 Jumirim,0,0,0,0,0,0,0,0,0,0,0,0,0
293,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352590 Jundiaí,0,0,0,0,0,0,0,0,0,0,0,0,0
294,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35111,ALTA PAULISTA,352600 Junqueirópolis,0,0,0,0,0,0,0,0,0,0,0,0,0
295,12,Registro,XXIII,REGISTRO,35121,VALE DO RIBEIRA,352610 Juquiá,0,0,0,0,0,0,0,0,0,0,0,0,0
296,1,São Paulo,X,OSASCO,35013,MANANCIAIS,352620 Juquitiba,0,0,0,0,0,0,0,0,0,0,0,0,0
297,17,Taubaté,XXXIII,TAUBATÉ,35174,V. PARAÍBA-REG. SERRANA,352630 Lagoinha,0,0,0,0,0,0,0,0,0,0,0,0,0
298,6,Bauru,XVI,BOTUCATU,35063,POLO CUESTA,352640 Laranjal Paulista,0,0,0,0,0,0,0,0,0,0,0,0,0
299,2,Araçatuba,XI,ARAÇATUBA,35022,LAGOS DO DRS II,352650 Lavínia,0,0,0,0,0,0,0,0,0,0,0,0,0
300,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352660 Lavrinhas,0,0,0,0,0,0,0,0,0,0,0,0,0
301,10,Piracicaba,XX,PIRACICABA,35101,ARARAS,352670 Leme,0,0,0,0,0,0,0,0,0,0,0,0,0
302,6,Bauru,XV,BAURU,35062,BAURU,352680 Lençóis Paulista,0,0,0,0,0,0,0,0,0,0,0,0,0
303,10,Piracicaba,XX,PIRACICABA,35102,LIMEIRA,352690 Limeira,0,0,0,0,0,0,0,1,0,0,0,0,0
304,7,Campinas,XVII,CAMPINAS,35074,CIRCUITO DAS AGUAS,352700 Lindóia,0,0,0,0,0,0,0,0,0,0,0,0,0
305,6,Bauru,XV,BAURU,35065,LINS,352710 Lins,0,0,0,0,0,0,0,0,0,0,0,0,0
306,17,Taubaté,XXXIII,TAUBATÉ,35172,CIRCUITO DA FÉ - VALE HISTÓRICO,352720 Lorena,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352725 Lourdes,0,0,0,0,0,0,0,0,0,0,0,0,0
308,7,Campinas,XVII,CAMPINAS,35073,JUNDIAÍ,352730 Louveira,0,0,0,0,0,0,0,0,0,0,0,0,0
309,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA,352740 Lucélia,0,0,0,0,0,0,0,0,0,0,0,0,0
310,6,Bauru,XV,BAURU,35062,BAURU,352750 Lucianópolis,0,0,0,0,0,0,0,0,0,0,0,0,0
311,13,Riberão Preto,XXIV,RIBEIRÃO PRETO,35132,AQUÍFERO GUARANI,352760 Luís Antônio,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2,Araçatuba,XI,ARAÇATUBA,35023,CONSÓRCIOS DO DRS II,352770 Luiziânia,0,0,0,0,0,0,0,0,0,0,0,0,0
313,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352780 Lupércio,0,0,0,0,0,0,0,0,0,0,0,0,0
314,9,Marília,XIII,ASSIS,35092,ASSIS,352790 Lutécia,0,0,0,0,0,0,0,0,0,0,0,0,0
315,6,Bauru,XV,BAURU,35062,BAURU,352800 Macatuba,0,0,0,0,0,0,0,0,0,0,0,0,0
316,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,352810 Macaubal,0,0,0,0,0,0,0,0,0,0,0,0,0
317,15,São José do Rio Preto,XXX,JALES,35154,FERNANDÓPOLIS,352820 Macedônia,0,0,0,0,0,0,0,0,0,0,0,0,0
318,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,352830 Magda,0,0,0,0,0,0,0,0,0,0,0,0,0
319,16,Sorocaba,XXXI,SOROCABA,35163,SOROCABA,352840 Mairinque,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1,São Paulo,IX,FRANCO DA ROCHA,35012,FRANCO DA ROCHA,352850 Mairiporã,0,0,0,0,0,0,0,0,0,0,0,0,0
321,6,Bauru,XVI,BOTUCATU,35061,VALE DO JURUMIRIM,352860 Manduri,0,0,0,0,0,0,0,0,0,0,0,0,0
322,11,Presidente Prudente,XXII,PRESIDENTE VENCESLAU,35114,EXTREMO OESTE PAULISTA,352870 Marabá Paulista,0,0,0,0,0,0,0,0,0,0,0,0,0
323,9,Marília,XIII,ASSIS,35092,ASSIS,352880 Maracaí,0,0,0,0,0,0,0,0,0,0,0,0,0
324,15,São José do Rio Preto,XXIX,SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,352885 Marapoama,0,0,0,0,0,0,0,0,0,0,0,0,0
325,9,Marília,XIX,MARÍLIA,35091,ADAMANTINA,352890 Mariápolis,0,0,0,0,0,0,0,0,0,0,0,0,0
326,9,Marília,XIX,MARÍLIA,35093,MARÍLIA,352900 Marília,0,0,0,1,0,0,0,0,0,0,0,0,0
327,15,São José do Rio Preto,XXX,JALES,35153,JALES,352910 Marinópolis,0,0,0,0,0,0,0,0,0,0,0,0,0
328,11,Presidente Prudente,XXI,PRESIDENTE PRUDENTE,35112,ALTA SOROCABANA,352920 Martinópolis,0,0,0,0,0,0,0,0,0,0,0,0,0
329,3,Araraquara,XII,ARARAQUARA,35033,NORTE DO DRS III,352930 Matão,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,São Paulo,VII,SANTO ANDRÉ,35015,GRANDE ABC,352940 Mauá,0,0,0,0,0,0,0,0,0,0,0,0,0
